"BehaviorSpace results (NetLogo 6.3.0)"
"4-random-walk.nlogo"
"experiment 1"
"02/04/2023 16:53:58:666 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","turning-angle","[step]","distance-from-center"
"802","80","1000","9.229481832003156"
"798","70","1000","25.223546450189364"
"804","80","1000","4.304010008132877"
"801","80","1000","10.878231387225838"
"799","70","1000","13.007142992608692"
"805","80","1000","14.629605006037739"
"806","80","1000","8.944565003851732"
"810","80","1000","14.288808113762189"
"814","80","1000","6.052676764709552"
"817","80","1000","2.184405054393143"
"811","80","1000","8.23142509742411"
"813","80","1000","13.652221784594493"
"807","80","1000","8.026000874976114"
"808","80","1000","14.4251510911717"
"809","80","1000","8.568824558120786"
"812","80","1000","4.151379987131863"
"815","80","1000","8.83477805039157"
"816","80","1000","9.611590749217306"
"819","80","1000","11.605294845911107"
"821","80","1000","8.337772311974316"
"823","80","1000","8.209118351186113"
"822","80","1000","7.455726466470806"
"820","80","1000","9.943729183434314"
"827","80","1000","6.056193509952317"
"825","80","1000","24.377378668612987"
"818","80","1000","6.489502680543202"
"824","80","1000","10.632721695331863"
"826","80","1000","7.4285592494336985"
"831","80","1000","8.900400722013252"
"830","80","1000","7.3929774487899005"
"832","80","1000","15.488656793078562"
"834","80","1000","14.315886019221868"
"829","80","1000","18.52998119102674"
"833","80","1000","18.448397812843965"
"835","80","1000","7.904693280602849"
"836","80","1000","9.28987623705259"
"840","80","1000","2.197343199933589"
"838","80","1000","2.603053080312031"
"841","80","1000","3.8512756677835642"
"843","80","1000","8.664402914251564"
"837","80","1000","26.41764172404497"
"839","80","1000","6.921888246361858"
"848","80","1000","12.843323078333839"
"845","80","1000","6.33183490799234"
"828","80","1000","20.408916452513687"
"846","80","1000","24.23916234089986"
"847","80","1000","4.73235921189075"
"844","80","1000","5.140783556698057"
"851","80","1000","4.730365247752945"
"850","80","1000","5.672010017630761"
"849","80","1000","7.520596080148984"
"854","80","1000","25.628981023399025"
"853","80","1000","9.057990504072402"
"842","80","1000","13.201511569650041"
"852","80","1000","3.4133557272945976"
"857","80","1000","4.16260959541749"
"856","80","1000","10.096099047585207"
"858","80","1000","7.868744134875292"
"855","80","1000","21.947903946910248"
"860","80","1000","7.221066805128657"
"861","80","1000","8.866814631404925"
"863","80","1000","11.053836399784819"
"859","80","1000","7.174435097910088"
"862","80","1000","20.42894727808294"
"865","80","1000","13.763104086781162"
"864","80","1000","8.065439271584705"
"867","80","1000","11.700937526542985"
"871","80","1000","14.186352302062145"
"868","80","1000","0.8577311720452382"
"866","80","1000","13.26514438290204"
"869","80","1000","16.738657506971922"
"872","80","1000","2.4200680222596365"
"873","80","1000","4.080516859500656"
"870","80","1000","16.659843124049903"
"875","80","1000","4.068774041521788"
"874","80","1000","9.21799642192252"
"876","80","1000","9.667952262497518"
"878","80","1000","6.318124998223713"
"884","80","1000","4.95303329008736"
"880","80","1000","17.80831284628796"
"877","80","1000","10.871515324654483"
"882","80","1000","11.720307957463044"
"883","80","1000","15.826970909464334"
"881","80","1000","3.8836197292284123"
"885","80","1000","2.3886059836352893"
"879","80","1000","12.145385727942317"
"888","80","1000","12.741895692479863"
"890","80","1000","20.22407200881307"
"889","80","1000","6.280331278987703"
"894","80","1000","15.248892897813302"
"891","80","1000","4.851468932441791"
"897","80","1000","7.07915894766617"
"899","80","1000","11.603239667625068"
"898","80","1000","11.015755887581914"
"901","90","1000","8.473665886191608"
"886","80","1000","8.611726119655204"
"887","80","1000","10.86041674019443"
"903","90","1000","4.576036783564768"
"904","90","1000","4.997920047940051"
"905","90","1000","9.011100333232022"
"893","80","1000","7.502492739174213"
"892","80","1000","16.543450684265718"
"895","80","1000","8.629553098157288"
"910","90","1000","11.247108381429292"
"896","80","1000","17.260845041775923"
"906","90","1000","4.835935520902435"
"909","90","1000","5.25858106211903"
"907","90","1000","14.080651469279404"
"902","90","1000","5.023948877922934"
"900","80","1000","10.487275412882886"
"911","90","1000","5.558441100076892"
"915","90","1000","5.309364614164932"
"912","90","1000","8.271738778733036"
"913","90","1000","14.757548828992928"
"917","90","1000","7.287280766396046"
"918","90","1000","4.113532393659641"
"916","90","1000","4.376799916570934"
"914","90","1000","6.213115321538625"
"921","90","1000","10.82313397897149"
"919","90","1000","6.828226328323343"
"920","90","1000","10.1956560895365"
"922","90","1000","17.962910597692986"
"923","90","1000","2.9521946250602964"
"926","90","1000","9.68340053820127"
"908","90","1000","8.001698681986586"
"927","90","1000","6.681615445227859"
"928","90","1000","1.913247502545228"
"924","90","1000","4.741362525673078"
"930","90","1000","6.0101986346084635"
"934","90","1000","3.090508483511672"
"933","90","1000","2.331330887306994"
"925","90","1000","5.872577328748043"
"929","90","1000","16.674034053096744"
"931","90","1000","4.910691935015497"
"935","90","1000","17.921558335567724"
"937","90","1000","13.949830877560016"
"941","90","1000","19.08347776679681"
"936","90","1000","17.832867988698613"
"940","90","1000","6.389079848112204"
"942","90","1000","4.720447782858047"
"943","90","1000","14.123875257209912"
"947","90","1000","8.339143743495347"
"948","90","1000","12.033637936742686"
"946","90","1000","5.642117837097229"
"945","90","1000","7.931506121478687"
"939","90","1000","20.039059294524563"
"950","90","1000","3.9543043431473883"
"951","90","1000","4.8694018081175825"
"932","90","1000","10.91238128279504"
"949","90","1000","3.869751684416619"
"954","90","1000","7.3253556977888605"
"953","90","1000","3.0640754771505456"
"952","90","1000","4.519957151075382"
"955","90","1000","12.301199457934436"
"938","90","1000","7.3529683173720874"
"959","90","1000","9.046169033765194"
"958","90","1000","16.10309407019869"
"944","90","1000","9.602935540132416"
"962","90","1000","16.80541931326233"
"957","90","1000","4.164513746667488"
"963","90","1000","8.090401767624416"
"965","90","1000","15.407284344725287"
"960","90","1000","11.667337051412058"
"966","90","1000","2.0166042595026807"
"964","90","1000","2.6882063251126325"
"970","90","1000","15.378077865081382"
"968","90","1000","2.0676669376564965"
"972","90","1000","2.071389677091113"
"973","90","1000","5.889177940694847"
"969","90","1000","7.097898257600635"
"971","90","1000","8.13071443401208"
"974","90","1000","7.792009218776432"
"977","90","1000","7.288643866385865"
"978","90","1000","21.13539701715286"
"956","90","1000","10.820020295531865"
"979","90","1000","7.7148189383590315"
"975","90","1000","9.763735797548353"
"976","90","1000","7.673665458398395"
"980","90","1000","12.309491707348602"
"961","90","1000","17.10160956062562"
"967","90","1000","12.426170334119965"
"984","90","1000","7.741404822263407"
"982","90","1000","15.596214273952478"
"981","90","1000","1.91913875602503"
"985","90","1000","2.4464353976095814"
"986","90","1000","6.876952864723855"
"990","90","1000","4.3911229561037795"
"993","90","1000","9.27612336507696"
"988","90","1000","14.056221130953716"
"992","90","1000","5.093076558043413"
"994","90","1000","12.250439516872161"
"989","90","1000","2.5664632748035134"
"996","90","1000","9.453445165567697"
"991","90","1000","14.693462941446846"
"983","90","1000","4.300554087526143"
"997","90","1000","8.082800382359386"
"998","90","1000","6.386783416772631"
"999","90","1000","17.045189521735548"
"1001","100","1000","14.88674091449218"
"995","90","1000","9.112689638649899"
"1002","100","1000","10.325803826823016"
"987","90","1000","5.532535684510083"
"1004","100","1000","6.611450738649176"
"1000","90","1000","6.619044034695125"
"1009","100","1000","9.926579299315994"
"1008","100","1000","3.5140214071454623"
"1003","100","1000","6.998256835673349"
"1010","100","1000","7.814232694269403"
"1007","100","1000","9.6858405728312"
"1005","100","1000","5.910650048245482"
"1012","100","1000","4.404764360604932"
"1011","100","1000","7.0263036764383875"
"1016","100","1000","2.9438124517688182"
"1015","100","1000","14.957831429849207"
"1017","100","1000","16.114251203929886"
"1018","100","1000","1.439706553120049"
"1019","100","1000","8.724319920343719"
"1020","100","1000","13.744503291133695"
"1021","100","1000","20.0094491243907"
"1024","100","1000","3.5149861585365048"
"1006","100","1000","7.318979314627831"
"1022","100","1000","9.276491235335719"
"1013","100","1000","18.292680040108788"
"1023","100","1000","1.6081184756750824"
"1026","100","1000","4.889875203685659"
"1028","100","1000","7.023438851643244"
"1025","100","1000","3.2348385844120524"
"1014","100","1000","11.429281091670639"
"1029","100","1000","2.848623899253162"
"1027","100","1000","8.03792424067195"
"1032","100","1000","7.186423621555067"
"1033","100","1000","5.88785606162809"
"1031","100","1000","8.570609228268419"
"1034","100","1000","7.811626833719017"
"1036","100","1000","8.540393361427626"
"1037","100","1000","8.707474517470382"
"1030","100","1000","7.474172451138798"
"1039","100","1000","1.7495406043128559"
"1038","100","1000","5.220740595152423"
"1044","100","1000","9.620670910058456"
"1042","100","1000","3.1796259466468526"
"1045","100","1000","6.183598337014978"
"1035","100","1000","2.5926035215245355"
"1043","100","1000","2.5122565237238175"
"1046","100","1000","10.122114621064165"
"1047","100","1000","9.108167394636839"
"1041","100","1000","8.380747711137813"
"1049","100","1000","2.566842699327208"
"1051","100","1000","8.099712573590555"
"1052","100","1000","11.494889375993143"
"1053","100","1000","9.175755739583469"
"1055","100","1000","5.236442968816676"
"1050","100","1000","12.054153019952542"
"1056","100","1000","2.42957721234404"
"1057","100","1000","16.579150012685403"
"1048","100","1000","12.534968701502157"
"1040","100","1000","3.6411349758204765"
"1059","100","1000","5.287666942583758"
"1054","100","1000","6.831245548550075"
"1060","100","1000","10.660062814703894"
"1062","100","1000","1.419627513966105"
"1061","100","1000","4.354192490818666"
"1065","100","1000","7.071116578825603"
"1066","100","1000","5.009389393729255"
"1058","100","1000","1.7681161439730713"
"1063","100","1000","8.071116233239463"
"1069","100","1000","10.6660958626609"
"1064","100","1000","2.854970464963044"
"1068","100","1000","6.326253530525489"
"1072","100","1000","5.627730547416713"
"1075","100","1000","0.5741700457696578"
"1074","100","1000","7.0588131903419455"
"1071","100","1000","11.58961666587989"
"1073","100","1000","13.691844622682833"
"1077","100","1000","5.202559671353735"
"1078","100","1000","11.649874705192463"
"1067","100","1000","5.765783762220152"
"1070","100","1000","15.410484113192139"
"1081","100","1000","5.123783190793857"
"1084","100","1000","0.4316710318907836"
"1082","100","1000","4.3103937324444805"
"1083","100","1000","3.0001660162454686"
"1076","100","1000","8.20009056155399"
"1080","100","1000","5.928234977062751"
"1087","100","1000","4.151339335232865"
"1085","100","1000","10.370807895327292"
"1090","100","1000","14.737588106554687"
"1092","100","1000","2.776986891358696"
"1093","100","1000","8.214258791771652"
"1086","100","1000","6.574966846481578"
"1089","100","1000","9.516213008640635"
"1091","100","1000","3.2186624728020727"
"1094","100","1000","2.490527306296631"
"1079","100","1000","10.300731018103678"
"1095","100","1000","15.288515143678309"
"1096","100","1000","11.656195848727267"
"1098","100","1000","9.311008921806636"
"1099","100","1000","6.095649393523693"
"1097","100","1000","6.1321067107818665"
"1100","100","1000","9.797658151675115"
"1103","110","1000","11.155548976586953"
"1088","100","1000","8.923438163132891"
"1101","110","1000","6.503845960823485"
"1108","110","1000","6.597117540556386"
"1107","110","1000","5.143900655670429"
"1106","110","1000","7.199450808982111"
"1102","110","1000","8.488660648649164"
"1105","110","1000","7.0813976028627925"
"1109","110","1000","3.8081682072956617"
"1104","110","1000","12.705174093126926"
"1111","110","1000","2.0144193198512617"
"1110","110","1000","5.540713745773332"
"1115","110","1000","10.250226644041495"
"1113","110","1000","6.590256266348875"
"1114","110","1000","3.757518062851222"
"1117","110","1000","9.003842469983791"
"1120","110","1000","8.106207915969936"
"1118","110","1000","5.413936241212882"
"1121","110","1000","8.164616435853585"
"1122","110","1000","9.849429221183334"
"1112","110","1000","3.1825636250474276"
"1119","110","1000","9.548817978951801"
"1124","110","1000","3.887912429213248"
"1123","110","1000","1.0731610195652768"
"1125","110","1000","9.563972928739355"
"1128","110","1000","2.55665897282279"
"1130","110","1000","4.450035626218986"
"1127","110","1000","4.094923952927747"
"1129","110","1000","4.608849998643836"
"1116","110","1000","7.007182534679186"
"1126","110","1000","8.891974398813236"
"1131","110","1000","3.6611204247842632"
"1132","110","1000","9.606507748842397"
"1134","110","1000","13.128356042064038"
"1133","110","1000","5.541894023013946"
"1137","110","1000","2.8058453929482416"
"1144","110","1000","8.313419950292"
"1136","110","1000","3.3349468666709914"
"1143","110","1000","12.72895018477914"
"1141","110","1000","3.3910202629839192"
"1138","110","1000","3.527288478928441"
"1142","110","1000","12.553074128826887"
"1140","110","1000","11.107243842699752"
"1145","110","1000","4.717421509845206"
"1139","110","1000","8.417208074274058"
"1147","110","1000","4.637097888130508"
"1146","110","1000","4.883791988133758"
"1150","110","1000","7.024667151048399"
"1151","110","1000","5.793096033183731"
"1152","110","1000","17.287675181231464"
"1153","110","1000","6.579362954387272"
"1135","110","1000","8.423520722548256"
"1155","110","1000","5.558746314054908"
"1154","110","1000","9.793881943502507"
"1157","110","1000","2.651500910163746"
"1149","110","1000","2.029369244678337"
"1156","110","1000","7.221927926087414"
"1159","110","1000","10.334597654626183"
"1158","110","1000","7.3287107474131465"
"1148","110","1000","9.903908160040592"
"1164","110","1000","11.04076533988702"
"1162","110","1000","9.818387885242634"
"1163","110","1000","8.055825925081171"
"1161","110","1000","2.3215373242505315"
"1166","110","1000","8.262839908927088"
"1171","110","1000","1.7100263429584956"
"1169","110","1000","5.304575018729975"
"1165","110","1000","5.40538707769468"
"1168","110","1000","6.415239511052323"
"1167","110","1000","2.085266307152143"
"1172","110","1000","8.708357899163072"
"1170","110","1000","4.789231188536654"
"1173","110","1000","9.908642982874255"
"1176","110","1000","6.238952945442907"
"1177","110","1000","2.8404760258566295"
"1160","110","1000","4.300879506301805"
"1175","110","1000","4.295898226691294"
"1178","110","1000","2.5434419776509722"
"1186","110","1000","3.756452655926102"
"1182","110","1000","5.418292663837861"
"1180","110","1000","12.385210468289644"
"1181","110","1000","5.379097816211556"
"1185","110","1000","2.2789559242507416"
"1179","110","1000","6.181739225095949"
"1188","110","1000","3.5957980570647146"
"1189","110","1000","1.1379781500602009"
"1190","110","1000","6.2549482467724955"
"1174","110","1000","10.753062859815941"
"1191","110","1000","6.899526114930595"
"1193","110","1000","3.3081003843093812"
"1194","110","1000","13.767923598296399"
"1192","110","1000","15.13363950059447"
"1198","110","1000","1.0228958996620898"
"1195","110","1000","5.364792155193086"
"1197","110","1000","9.390560545202673"
"1184","110","1000","6.460417262092454"
"1199","110","1000","8.616808560848133"
"1187","110","1000","5.280302853688954"
"1202","120","1000","5.194903843587469"
"1204","120","1000","2.3167573642912513"
"1200","110","1000","14.701883579078903"
"1201","120","1000","9.884329304185696"
"1203","120","1000","11.916719132098141"
"1206","120","1000","12.630323200410379"
"1207","120","1000","6.395093477845484"
"1209","120","1000","4.772623824018514"
"1211","120","1000","13.009082593114261"
"1183","110","1000","15.24748137871683"
"1210","120","1000","2.223255555702533"
"1196","110","1000","5.72300171687667"
"1213","120","1000","3.8665900580637853"
"1212","120","1000","2.745952919885254"
"1214","120","1000","3.0441315954351373"
"1215","120","1000","6.363273047575343"
"1218","120","1000","2.4618005722125775"
"1208","120","1000","3.122224717316856"
"1217","120","1000","2.367504462012875"
"1219","120","1000","14.669809170413544"
"1205","120","1000","7.162139697480762"
"1225","120","1000","8.774251133116945"
"1222","120","1000","7.965580320825194"
"1226","120","1000","3.793277442545155"
"1224","120","1000","9.422916516040381"
"1221","120","1000","17.978105809736032"
"1223","120","1000","4.436207255114636"
"1228","120","1000","6.581120645004884"
"1227","120","1000","2.835985923824557"
"1229","120","1000","4.8376465319734265"
"1233","120","1000","1.4007551785244972"
"1216","120","1000","6.527467636243188"
"1231","120","1000","1.980770282763013"
"1220","120","1000","7.313594274878736"
"1230","120","1000","13.720628225234831"
"1235","120","1000","5.2889555320440955"
"1240","120","1000","5.418892085095096"
"1236","120","1000","4.464647523374216"
"1238","120","1000","10.90801595031419"
"1242","120","1000","5.111658121663631"
"1239","120","1000","7.1336682069872435"
"1241","120","1000","8.912562328084606"
"1243","120","1000","5.649680186975008"
"1246","120","1000","3.0382190330346455"
"1244","120","1000","6.749756803030605"
"1245","120","1000","3.8347047094564455"
"1247","120","1000","3.788416956798135"
"1232","120","1000","6.842537804378316"
"1237","120","1000","10.606637013939388"
"1248","120","1000","3.5807176077058944"
"1249","120","1000","6.695056928275922"
"1253","120","1000","7.76875326044945"
"1252","120","1000","12.461592775857113"
"1234","120","1000","5.693681108678775"
"1251","120","1000","6.192129796682505"
"1250","120","1000","2.7513660407546374"
"1261","120","1000","10.384411450740883"
"1255","120","1000","12.370234967444766"
"1256","120","1000","4.565186714459806"
"1258","120","1000","3.3839841278978744"
"1260","120","1000","3.7296683786748375"
"1259","120","1000","4.69809802142088"
"1257","120","1000","2.398189348527371"
"1254","120","1000","6.1229142047034255"
"1263","120","1000","6.023146926128128"
"1264","120","1000","5.249002372651386"
"1266","120","1000","11.080086212856974"
"1265","120","1000","8.707428191579886"
"1269","120","1000","11.032441356277262"
"1270","120","1000","6.0373392870443645"
"1268","120","1000","3.033756630885979"
"1267","120","1000","15.331367669531854"
"1271","120","1000","3.799480383323873"
"1276","120","1000","6.279058882219225"
"1272","120","1000","14.67361912761907"
"1275","120","1000","5.225950337757029"
"1273","120","1000","5.273159790701133"
"1274","120","1000","5.227055653376121"
"1262","120","1000","3.2964274036522476"
"1277","120","1000","6.586286109995221"
"1278","120","1000","5.568909029419699"
"1279","120","1000","2.3075933177115804"
"1281","120","1000","9.15074253181048"
"1280","120","1000","2.855471523777122"
"1283","120","1000","4.55275620915856"
"1282","120","1000","5.752375520786822"
"1287","120","1000","2.9343416078155777"
"1284","120","1000","6.60211242362417"
"1285","120","1000","2.7525679304298802"
"1288","120","1000","8.884234684455567"
"1286","120","1000","12.54412412808623"
"1291","120","1000","5.113688608190287"
"1290","120","1000","13.331196907948742"
"1294","120","1000","13.79265159767236"
"1289","120","1000","3.2042846186693996"
"1293","120","1000","3.8417425762576247"
"1292","120","1000","3.587757548323342"
"1295","120","1000","5.371441925641029"
"1299","120","1000","3.8181132028868148"
"1296","120","1000","3.8655657716961254"
"1298","120","1000","5.9713398228116406"
"1303","130","1000","6.0449558413823725"
"1300","120","1000","9.962519445488004"
"1301","130","1000","6.632365056341886"
"1302","130","1000","12.042121219010399"
"1304","130","1000","12.57312413772811"
"1307","130","1000","3.39517314113743"
"1305","130","1000","7.923253837535237"
"1311","130","1000","9.95010128852789"
"1308","130","1000","8.98961134391678"
"1310","130","1000","9.635022338967055"
"1309","130","1000","4.612560923241457"
"1313","130","1000","7.292048378363543"
"1314","130","1000","12.139140011351376"
"1312","130","1000","8.142293086505076"
"1316","130","1000","1.3607089762466158"
"1318","130","1000","5.101643904398379"
"1297","120","1000","12.778802549357465"
"1317","130","1000","8.908500421339125"
"1319","130","1000","1.79814573658146"
"1320","130","1000","2.79956142318967"
"1322","130","1000","7.9812357189029575"
"1323","130","1000","3.0638630637535718"
"1321","130","1000","3.7704726831729003"
"1306","130","1000","4.405853342271933"
"1326","130","1000","9.156126005308472"
"1325","130","1000","14.651688239301192"
"1324","130","1000","5.3342621939342365"
"1327","130","1000","3.924896390734731"
"1315","130","1000","7.339441359802528"
"1329","130","1000","9.473444460740394"
"1330","130","1000","7.658259710007874"
"1328","130","1000","6.825818237854902"
"1331","130","1000","0.6954357377862561"
"1332","130","1000","14.754070275630223"
"1335","130","1000","3.6703143195493895"
"1333","130","1000","7.685610844205685"
"1336","130","1000","2.9751087915411656"
"1334","130","1000","4.800438777541708"
"1340","130","1000","5.448611556263956"
"1338","130","1000","2.215524014303317"
"1339","130","1000","2.9629320856005403"
"1341","130","1000","10.892849967270886"
"1337","130","1000","4.31815862566436"
"1343","130","1000","6.250847259650829"
"1345","130","1000","11.533967800976068"
"1342","130","1000","3.3280744610119433"
"1344","130","1000","6.350022590990066"
"1349","130","1000","7.575720500225848"
"1348","130","1000","3.1517588959271654"
"1350","130","1000","6.213165526331426"
"1355","130","1000","1.8959859974293884"
"1351","130","1000","4.369975551723966"
"1354","130","1000","4.910070510024554"
"1352","130","1000","8.081305069467383"
"1357","130","1000","11.473398738315154"
"1353","130","1000","3.86249237152672"
"1358","130","1000","5.5477296139054895"
"1361","130","1000","6.862626949246302"
"1360","130","1000","7.175853334179187"
"1362","130","1000","4.333193259685862"
"1359","130","1000","4.735591098199433"
"1364","130","1000","2.5212257895477697"
"1365","130","1000","5.958686908872569"
"1346","130","1000","9.114244371021158"
"1347","130","1000","4.59846814629131"
"1367","130","1000","2.190050440429895"
"1368","130","1000","3.4758023528021114"
"1366","130","1000","7.774538322076208"
"1370","130","1000","15.225048891272964"
"1372","130","1000","11.117128962736196"
"1373","130","1000","7.864531551855314"
"1363","130","1000","5.111523048890177"
"1376","130","1000","7.025039631353138"
"1374","130","1000","5.678701022395594"
"1356","130","1000","6.437896673375314"
"1375","130","1000","6.795390711029254"
"1377","130","1000","4.822101012703621"
"1381","130","1000","3.867457466075484"
"1371","130","1000","2.844658094895541"
"1369","130","1000","10.750760231177276"
"1380","130","1000","8.204686429489112"
"1383","130","1000","6.690416046182792"
"1379","130","1000","6.310566415692658"
"1387","130","1000","8.756464810229525"
"1378","130","1000","7.653783451664838"
"1385","130","1000","6.931854990798294"
"1386","130","1000","1.9724008432661848"
"1388","130","1000","0.8499514683197916"
"1389","130","1000","3.512398673936936"
"1391","130","1000","5.926172491401413"
"1390","130","1000","8.991883967179412"
"1394","130","1000","4.269389747195728"
"1393","130","1000","6.431125974197667"
"1395","130","1000","10.0896024544399"
"1396","130","1000","7.640929912303031"
"1382","130","1000","14.770534266588143"
"1397","130","1000","3.353538755020072"
"1399","130","1000","4.366702713599069"
"1398","130","1000","2.286272728253793"
"1402","140","1000","10.706870132125877"
"1400","130","1000","10.230594046668347"
"1384","130","1000","3.265226145932911"
"1406","140","1000","0.5661026857612407"
"1405","140","1000","3.5133821472609803"
"1401","140","1000","6.568157959118122"
"1403","140","1000","6.806230592047198"
"1392","130","1000","4.144917798383676"
"1407","140","1000","3.2018388580988466"
"1404","140","1000","1.2000654934580455"
"1408","140","1000","7.508267599609513"
"1410","140","1000","0.1890234935987045"
"1409","140","1000","4.706637728699902"
"1413","140","1000","4.007491444990235"
"1411","140","1000","9.850567301431656"
"1414","140","1000","8.852920157857985"
"1417","140","1000","6.282371507064474"
"1421","140","1000","5.900558045850627"
"1412","140","1000","2.395659876648459"
"1415","140","1000","7.095252011780205"
"1419","140","1000","6.423116050796509"
"1422","140","1000","8.902894402007448"
"1420","140","1000","3.308205945856717"
"1418","140","1000","9.442760855311038"
"1423","140","1000","1.2709150719715872"
"1427","140","1000","1.750494792136495"
"1426","140","1000","6.254804403197048"
"1425","140","1000","9.729170368281695"
"1424","140","1000","10.145716253229653"
"1431","140","1000","2.2168519290604203"
"1428","140","1000","5.828189418408205"
"1432","140","1000","0.4251207474842025"
"1435","140","1000","1.2010089307315512"
"1429","140","1000","4.146048760020411"
"1433","140","1000","5.864544012877764"
"1434","140","1000","4.75360948327622"
"1416","140","1000","6.4798285779350575"
"1436","140","1000","3.570656200472893"
"1437","140","1000","3.651730177006661"
"1439","140","1000","5.451829602287436"
"1442","140","1000","5.4748788604741545"
"1438","140","1000","7.776544153866298"
"1441","140","1000","1.5228153579288872"
"1440","140","1000","9.642695164326854"
"1445","140","1000","5.252093646117322"
"1447","140","1000","7.909206939935441"
"1443","140","1000","6.659615202508518"
"1444","140","1000","2.252663129991392"
"1430","140","1000","7.212959018758741"
"1450","140","1000","4.391686675863"
"1448","140","1000","6.184907951200699"
"1451","140","1000","8.744388580375418"
"1452","140","1000","3.4370171128516973"
"1454","140","1000","5.486989511756428"
"1453","140","1000","2.579859313648869"
"1459","140","1000","9.905422441499562"
"1455","140","1000","5.012624873009851"
"1460","140","1000","1.0329221483655975"
"1457","140","1000","8.680979456361554"
"1458","140","1000","3.3578163028568313"
"1456","140","1000","3.8198963061694844"
"1465","140","1000","5.134982078525003"
"1462","140","1000","10.539219007328915"
"1463","140","1000","4.607982597910795"
"1461","140","1000","5.010541748715457"
"1466","140","1000","3.676704347201771"
"1446","140","1000","0.6106486157004981"
"1449","140","1000","5.982799375037426"
"1467","140","1000","4.075797579403198"
"1464","140","1000","5.0029055136964695"
"1471","140","1000","2.442810034760014"
"1469","140","1000","4.412250627179025"
"1470","140","1000","4.445694258572635"
"1472","140","1000","3.2237889220158724"
"1474","140","1000","5.9805582830440285"
"1473","140","1000","2.966812512070478"
"1475","140","1000","4.542325466430198"
"1480","140","1000","3.339558276877025"
"1477","140","1000","7.307299244318889"
"1478","140","1000","7.089337329373493"
"1476","140","1000","5.112424985651721"
"1481","140","1000","9.434164277637803"
"1487","140","1000","4.666786288361434"
"1483","140","1000","3.857746163657052"
"1482","140","1000","0.43415599856767"
"1468","140","1000","1.5130054793994767"
"1485","140","1000","8.101822074055876"
"1486","140","1000","2.768158790280486"
"1489","140","1000","4.807075962688798"
"1490","140","1000","3.7926030275463134"
"1491","140","1000","4.326168038426365"
"1493","140","1000","3.3159742153846756"
"1495","140","1000","4.908059355576275"
"1479","140","1000","2.2058340789447546"
"1496","140","1000","7.738436742038264"
"1494","140","1000","5.544400420286697"
"1497","140","1000","3.1400900331417194"
"1498","140","1000","5.205866867183831"
"1492","140","1000","1.374787416842697"
"1501","150","1000","3.0611951581980743"
"1484","140","1000","6.513614078100346"
"1504","150","1000","3.7722972128321834"
"1499","140","1000","8.050468463280179"
"1503","150","1000","5.290311727671725"
"1508","150","1000","5.308652368762367"
"1507","150","1000","4.310565031031062"
"1502","150","1000","6.38663750710721"
"1505","150","1000","3.117125119730153"
"1511","150","1000","8.891523796195562"
"1509","150","1000","1.4998925691195926"
"1514","150","1000","6.613049611743346"
"1510","150","1000","5.870083371110486"
"1488","140","1000","5.557378032040671"
"1513","150","1000","3.6685902263306156"
"1516","150","1000","10.818763346770892"
"1515","150","1000","2.4844282606616006"
"1506","150","1000","8.61976402006564"
"1500","140","1000","2.771199208684757"
"1517","150","1000","5.793610974463133"
"1520","150","1000","5.737048911440377"
"1522","150","1000","6.566507022482731"
"1521","150","1000","3.3355607125099485"
"1519","150","1000","0.3489902208392083"
"1524","150","1000","2.6600076803079604"
"1512","150","1000","2.4237267003222644"
"1526","150","1000","8.18712518085801"
"1529","150","1000","11.870016365143838"
"1528","150","1000","6.264216364545524"
"1527","150","1000","8.94005212011577"
"1531","150","1000","5.807668362862909"
"1530","150","1000","7.003865602799285"
"1518","150","1000","6.568540623306004"
"1533","150","1000","1.8846032285025698"
"1525","150","1000","3.2282214906182465"
"1536","150","1000","7.016672127657418"
"1535","150","1000","2.9032498081555285"
"1523","150","1000","4.175899021808448"
"1532","150","1000","8.885186498781284"
"1540","150","1000","5.885971894487255"
"1537","150","1000","3.260679382604298"
"1539","150","1000","3.28010911913662"
"1541","150","1000","9.394406043904205"
"1544","150","1000","4.540671302146471"
"1545","150","1000","5.013635857723653"
"1542","150","1000","10.003275093752771"
"1543","150","1000","1.755970062069975"
"1547","150","1000","4.642193338455266"
"1548","150","1000","3.605819949019522"
"1552","150","1000","3.4762265202429674"
"1551","150","1000","6.516536421617907"
"1534","150","1000","4.2968020099577915"
"1553","150","1000","5.927590008092451"
"1549","150","1000","7.382503634740125"
"1555","150","1000","4.1499792357894"
"1554","150","1000","2.6467056479919706"
"1558","150","1000","2.5903132726730007"
"1550","150","1000","6.782478264875022"
"1538","150","1000","3.8844373545588717"
"1559","150","1000","6.538517440471429"
"1561","150","1000","6.061220963139021"
"1546","150","1000","4.15570682713793"
"1560","150","1000","10.78912602060521"
"1562","150","1000","1.382290315567637"
"1565","150","1000","4.177341071474229"
"1563","150","1000","4.555423557577497"
"1564","150","1000","3.7255393601927187"
"1566","150","1000","4.0776552726579425"
"1568","150","1000","3.7499181341847887"
"1569","150","1000","6.712379590558808"
"1573","150","1000","10.004513126218573"
"1556","150","1000","2.8345939938817635"
"1557","150","1000","1.6461274949135198"
"1571","150","1000","8.32815678860053"
"1572","150","1000","1.1792685549255375"
"1570","150","1000","9.010411338121388"
